sample	bgc	bgc_class	rpkm_norm	coverage	sample_subject	sample_bodysite
LKMB002-2-031_S122	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	10.0180826326	1.0	S016	Sebaceous_Ba
LKMB002-2-031_S122	"gb|LK1045_8.region001|GC_DNA--Entryname=terpene--OS=length=61921--SMASHregion=region001--NR=9"	terpene	6.35847917853	0.891025641026	S016	Sebaceous_Ba
LKMB002-2-031_S122	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	8.21946829632	1.0	S016	Sebaceous_Ba
LKMB002-2-031_S122	"gb|SMGC_332.c01355_NODE_15...region001|GC_DNA--Entryname=NRPS-like--OS=1592_length_1151_cov_2_041971--SMASHregion=region001--NR=1"	NRPS-like	11.3300293881	0.807207207207	S016	Sebaceous_Ba
LKMB002-2-009_S100	"gb|SMGC_159.c00185_NODE_28...region001|GC_DNA--Entryname=NAPAA--OS=2868_length_3131_cov_15_989597--SMASHregion=region001--NR=1"	NAPAA	11.1687963493	0.911473314158	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1021_6.region001|GC_DNA--Entryname=betalactone--OS=length=95443--SMASHregion=region001--NR=9--BG=4"	betalactone	8.49891323132	0.9857387336	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	13.6891266436	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	5.39879819711	0.776811594203	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1055_9.region001|GC_DNA--Entryname=terpene--OS=length=62189--SMASHregion=region001--NR=4"	terpene	6.88188488961	0.936666666667	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1246_21.region001|GC_DNA--Entryname=siderophore--OS=length=27189--SMASHregion=region001--NR=4"	siderophore	7.57354461018	0.810353935552	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	8.80906101736	0.992601898381	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	11.1245561525	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|SMGC_332.c01839_NODE_21...region001|GC_DNA--Entryname=siderophore--OS=2118_length_1035_cov_1_927551--SMASHregion=region001--NR=1"	siderophore	13.8753477507	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1015_2.region003|GC_DNA--Entryname=terpene--OS=length=791793--SMASHregion=region003--NR=3"	terpene	6.20865878049	0.818594104308	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1255_4.region001|GC_DNA--Entryname=NRPS--OS=length=286024--SMASHregion=region001--NR=2"	NRPS	8.01907339722	0.823915166736	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	12.6651305344	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	10.2342218199	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	11.979040069	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1134_11.region001|GC_DNA--Entryname=siderophore--OS=length=74643--SMASHregion=region001--NR=3"	siderophore	8.21082926713	0.883353584447	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|SMGC_332.c01223_NODE_14...region001|GC_DNA--Entryname=NRPS-like--OS=1447_length_1187_cov_2_714664--SMASHregion=region001--NR=1"	NRPS-like	10.2656590062	0.849789029536	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	6.56237327626	0.96875	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	13.1105788217	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1055_10.region001|GC_DNA--Entryname=NAPAA--OS=length=59098--SMASHregion=region001--NR=9--BG=2"	NAPAA	9.06414129664	0.994909090909	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	11.3094192322	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	6.43783519371	0.929734361611	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1055_14.region001|GC_DNA--Entryname=T3PKS--OS=length=46617--SMASHregion=region001--NR=4"	T3PKS	6.49871254087	0.984047019312	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	8.79549105983	1.0	S013	Rarely_Moist_Af
LKMB002-2-009_S100	"gb|SMGC_244.c00002_NODE_2_...region001|GC_DNA--Entryname=T3PKS--OS=2_length_773651_cov_54_561986_pilon--SMASHregion=region001--NR=3"	T3PKS	7.63190975978	0.960784313725	S013	Rarely_Moist_Af
LKMB002-1-32_S36	"gb|SMGC_436.c00076_NODE_14...region001|GC_DNA--Entryname=RRE-containing--OS=1441_length_6226_cov_3_202236--SMASHregion=region001--NR=1"	RRE-containing	10.5498915216	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_338.c00005_NODE_15...region001|GC_DNA--Entryname=T3PKS--OS=15_length_192404_cov_121_628982--SMASHregion=region001--NR=4"	T3PKS	7.9257839569	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	9.45410699939	0.939558905639	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_103.c00020_NODE_38...region001|GC_DNA--Entryname=T1PKS--OS=385_length_22142_cov_23_808485--SMASHregion=region001--NR=3--BG=2"	T1PKS	11.683460794	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_436.c00053_NODE_11...region001|GC_DNA--Entryname=ranthipeptide--OS=1153_length_7800_cov_4_012653--SMASHregion=region001--NR=2"	ranthipeptide	12.3395158927	0.990647962592	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK952_6.region001|GC_DNA--Entryname=RiPP-like--OS=length=186537--SMASHregion=region001--NR=1"	RiPP-like	6.98817641287	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK1134_11.region001|GC_DNA--Entryname=siderophore--OS=length=74643--SMASHregion=region001--NR=3"	siderophore	14.3472106593	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK444_9.region001|GC_DNA--Entryname=NAPAA--OS=length=103391--SMASHregion=region001--NR=4"	NAPAA	10.8916363535	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_103.c00014_NODE_17...region001|GC_DNA--Entryname=NRPS--OS=179_length_43615_cov_22_416988--SMASHregion=region001--NR=1"	NRPS	12.3858811595	0.976136506737	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	12.5729133392	1.0	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_31.c00004_NODE_31...region001|GC_DNA--Entryname=ranthipeptide--OS=31_length_128953_cov_22_049915--SMASHregion=region001--NR=4--BG=4"	ranthipeptide	10.5428571501	0.968666666667	S004	Moist_Um
LKMB002-1-32_S36	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	7.37912706776	0.949443016281	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_244.c00002_NODE_2_...region001|GC_DNA--Entryname=T3PKS--OS=2_length_773651_cov_54_561986_pilon--SMASHregion=region001--NR=3"	T3PKS	7.68308765064	0.926683716965	S004	Moist_Um
LKMB002-1-32_S36	"gb|SMGC_245.c00002_NODE_2_...region002|GC_DNA--Entryname=NRPS:LAP--OS=2_length_445119_cov_54_842217_pilon--SMASHregion=region002--NR=1"	NRPS:LAP	9.71906974905	0.881289308176	S004	Moist_Um
LKMB002-1-14_S18	"gb|SMGC_159.c00185_NODE_28...region001|GC_DNA--Entryname=NAPAA--OS=2868_length_3131_cov_15_989597--SMASHregion=region001--NR=1"	NAPAA	10.5343633837	0.865771812081	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_436.c00076_NODE_14...region001|GC_DNA--Entryname=RRE-containing--OS=1441_length_6226_cov_3_202236--SMASHregion=region001--NR=1"	RRE-containing	6.96831330226	0.791304347826	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	12.1942912689	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	14.1960404251	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	9.17284146749	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1137_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=9633--SMASHregion=region001--NR=1"	RiPP-like	8.28469850863	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_332.c01839_NODE_21...region001|GC_DNA--Entryname=siderophore--OS=2118_length_1035_cov_1_927551--SMASHregion=region001--NR=1"	siderophore	12.6436780639	0.997948717949	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1015_2.region003|GC_DNA--Entryname=terpene--OS=length=791793--SMASHregion=region003--NR=3"	terpene	7.38941879905	0.942176870748	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	11.2511830266	0.993512974052	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	8.28626336765	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	10.4738998552	0.995642701525	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1134_11.region001|GC_DNA--Entryname=siderophore--OS=length=74643--SMASHregion=region001--NR=3"	siderophore	9.14714876016	0.796273795059	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	6.7522411901	0.788194444444	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_38.c00055_NODE_58...region001|GC_DNA--Entryname=RiPP-like--OS=589_length_3250_cov_60_793427--SMASHregion=region001--NR=1"	RiPP-like	10.6503969511	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	15.5801546076	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1091_5.region001|GC_DNA--Entryname=siderophore--OS=length=62267--SMASHregion=region001--NR=1"	siderophore	9.58213769991	0.813978494624	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	9.75348291775	1.0	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	7.69505402332	0.908675799087	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK942_3.region001|GC_DNA--Entryname=ectoine--OS=length=155801--SMASHregion=region001--NR=24--BG=4"	ectoine	6.55734042785	0.968	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|SMGC_612.c00211_NODE_11...region001|GC_DNA--Entryname=terpene--OS=11407_length_2454_cov_167_650688--SMASHregion=region001--NR=1"	terpene	9.62367406178	0.810657596372	S002	Rarely_Moist_Af
LKMB002-1-14_S18	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	7.66581310482	1.0	S002	Rarely_Moist_Af
LKMB002-2-084_S191	"gb|LK1289_14.region001|GC_DNA--Entryname=T1PKS--OS=length=68367--SMASHregion=region001--NR=22--BG=11"	T1PKS	14.1987229334	0.951534391534	S022	Moist_Tw
LKMB002-2-084_S191	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	15.8496819659	1.0	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_243.c00044_NODE_44...region001|GC_DNA--Entryname=RiPP-like--OS=44_length_11953_cov_27_288565_pilon--SMASHregion=region001--NR=1"	RiPP-like	11.1926001554	0.980555555556	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_201.c00054_NODE_66...region001|GC_DNA--Entryname=NRPS--OS=66_length_13420_cov_5_714254--SMASHregion=region001--NR=1"	NRPS	11.3462650266	0.886916951081	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_356.c00003_NODE_3_...region002|GC_DNA--Entryname=T3PKS:terpene--OS=3_length_411413_cov_52_335796_pilon--SMASHregion=region002--NR=3"	T3PKS:terpene	15.1445025223	1.0	S022	Moist_Tw
LKMB002-2-084_S191	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	7.68383435143	0.982638888889	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_286.c00062_NODE_10...region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=107_length_12144_cov_17_926048--SMASHregion=region001--NR=1"	cyclic-lactone-autoinducer	9.06873323257	0.797101449275	S022	Moist_Tw
LKMB002-2-084_S191	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	11.2917885964	0.800913242009	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	12.8188738305	1.0	S022	Moist_Tw
LKMB002-2-084_S191	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	13.550991351	1.0	S022	Moist_Tw
LKMB002-2-084_S191	"gb|SMGC_244.c00002_NODE_2_...region001|GC_DNA--Entryname=T3PKS--OS=2_length_773651_cov_54_561986_pilon--SMASHregion=region001--NR=3"	T3PKS	11.9218236511	1.0	S022	Moist_Tw
LKMB002-1-05_S9	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	10.3644389057	0.977613356099	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	10.2469600769	1.0	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	7.18536300337	0.874024526198	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	9.25712961476	0.936876247505	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	8.58460402018	0.883442265795	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_453.c00043_NODE_30...region001|GC_DNA--Entryname=NRPS--OS=301_length_47719_cov_58_071878--SMASHregion=region001--NR=1"	NRPS	9.67081472088	0.776249164039	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	11.787416327	0.999800039992	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	7.37019946128	1.0	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_453.c00146_NODE_10...region001|GC_DNA--Entryname=NRPS--OS=10139_length_4267_cov_56_339031--SMASHregion=region001--NR=1"	NRPS	10.0385043262	0.762192664248	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	5.17053383732	0.783105022831	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	6.08973554382	1.0	S001	Rarely_Moist_Vf
LKMB002-1-05_S9	"gb|SMGC_332.c01355_NODE_15...region001|GC_DNA--Entryname=NRPS-like--OS=1592_length_1151_cov_2_041971--SMASHregion=region001--NR=1"	NRPS-like	9.92894693967	0.813513513514	S001	Rarely_Moist_Vf
LKMN002-3-30_S233	"gb|LK1289_14.region001|GC_DNA--Entryname=T1PKS--OS=length=68367--SMASHregion=region001--NR=22--BG=11"	T1PKS	15.5298724477	0.99873015873	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	10.3921034566	0.922948073702	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_271.c00005_NODE_7_...region001|GC_DNA--Entryname=NAPAA--OS=7_length_80448_cov_18_672434--SMASHregion=region001--NR=4"	NAPAA	16.3373785585	1.0	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_271.c00033_NODE_45...region001|GC_DNA--Entryname=terpene--OS=45_length_25036_cov_19_860254--SMASHregion=region001--NR=5--BG=4"	terpene	16.0691323642	1.0	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK952_6.region001|GC_DNA--Entryname=RiPP-like--OS=length=186537--SMASHregion=region001--NR=1"	RiPP-like	13.0968625611	0.985964912281	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	10.253597414	1.0	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_38.c00055_NODE_58...region001|GC_DNA--Entryname=RiPP-like--OS=589_length_3250_cov_60_793427--SMASHregion=region001--NR=1"	RiPP-like	12.8573261818	1.0	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	8.48653744252	0.806451612903	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	12.3585815134	0.999086757991	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_276.c00016_NODE_47...region001|GC_DNA--Entryname=betalactone--OS=47_length_47771_cov_20_528733--SMASHregion=region001--NR=1"	betalactone	10.6504679764	0.760283687943	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	14.1896425948	1.0	S027	Moist_Tw
LKMN002-3-30_S233	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	8.47110362674	0.974293059126	S027	Moist_Tw
LKMN002-3-30_S233	"gb|SMGC_244.c00002_NODE_2_...region001|GC_DNA--Entryname=T3PKS--OS=2_length_773651_cov_54_561986_pilon--SMASHregion=region001--NR=3"	T3PKS	10.8213739938	1.0	S027	Moist_Tw
LKMB002-1-87_S86	"gb|SMGC_159.c00185_NODE_28...region001|GC_DNA--Entryname=NAPAA--OS=2868_length_3131_cov_15_989597--SMASHregion=region001--NR=1"	NAPAA	8.64264279896	0.821668264621	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	10.6553441602	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	11.7156079926	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	8.89898813203	0.978922389726	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	8.5376794241	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_271.c00005_NODE_7_...region001|GC_DNA--Entryname=NAPAA--OS=7_length_80448_cov_18_672434--SMASHregion=region001--NR=4"	NAPAA	6.98616543515	0.834519104084	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1015_2.region003|GC_DNA--Entryname=terpene--OS=length=791793--SMASHregion=region003--NR=3"	terpene	7.61823536676	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	9.7237159442	0.995758483034	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	7.2241595113	0.975111111111	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_163.c00167_NODE_26...region001|GC_DNA--Entryname=RiPP-like--OS=263_length_1865_cov_10_556354--SMASHregion=region001--NR=14--BG=2"	RiPP-like	10.7777578539	0.846066779853	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_82.c00011_NODE_11...region001|GC_DNA--Entryname=T1PKS--OS=11_length_75477_cov_18_830777_pilon--SMASHregion=region001--NR=8"	T1PKS	6.38205685242	0.808110781405	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK952_6.region001|GC_DNA--Entryname=RiPP-like--OS=length=186537--SMASHregion=region001--NR=1"	RiPP-like	6.25628838455	0.971929824561	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	8.32295613101	0.912854030501	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1334_12.region001|GC_DNA--Entryname=lanthipeptide-class-iii--OS=length=42385--SMASHregion=region001--NR=5"	lanthipeptide-class-iii	9.27993819504	0.992248062016	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_336.c00006_NODE_43...region001|GC_DNA--Entryname=T3PKS--OS=43_length_99582_cov_9_899253--SMASHregion=region001--NR=4"	T3PKS	4.31072649077	0.834612105712	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_356.c00003_NODE_3_...region002|GC_DNA--Entryname=T3PKS:terpene--OS=3_length_411413_cov_52_335796_pilon--SMASHregion=region002--NR=3"	T3PKS:terpene	5.93696457208	0.949295774648	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_332.c01223_NODE_14...region001|GC_DNA--Entryname=NRPS-like--OS=1447_length_1187_cov_2_714664--SMASHregion=region001--NR=1"	NRPS-like	10.4148983622	0.960337552743	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK946_11.region001|GC_DNA--Entryname=T1PKS--OS=length=84987--SMASHregion=region001--NR=11--BG=11"	T1PKS	8.99699673267	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	13.7939554971	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1091_5.region001|GC_DNA--Entryname=siderophore--OS=length=62267--SMASHregion=region001--NR=1"	siderophore	7.42410996258	0.762365591398	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	7.77427073388	1.0	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_91.c00002_NODE_2_...region001|GC_DNA--Entryname=NRPS--OS=2_length_214845_cov_20_358348_pilon--SMASHregion=region001--NR=5"	NRPS	7.95661872409	0.916056414429	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	5.41209557684	0.754337899543	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|LK687_4.region001|GC_DNA--Entryname=terpene--OS=length=122450--SMASHregion=region001--NR=19"	terpene	5.64830486503	0.818944844125	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_82.c00002_NODE_2_...region001|GC_DNA--Entryname=NAPAA--OS=2_length_261285_cov_18_207892_pilon--SMASHregion=region001--NR=8"	NAPAA	6.45249680093	0.801538461538	S009	Rarely_Moist_Vf
LKMB002-1-87_S86	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	5.19187654185	0.849315068493	S009	Rarely_Moist_Vf
